"1981,100,Dave Greenwood,PF,23,CHI,82,0,33.0,5.9,12.1,.486,0.0,0.0,.000,5.9,12.0,.487,.486,2.6,3.5,.748,3.0,5.9,8.8,2.7,0.9,1.5,2.3,3.4,14.4"
"1981,101,Kevin Grevey,SG,27,WSB,75,0,34.9,6.7,14.7,.453,0.6,1.8,.331,6.1,12.9,.471,.474,3.3,3.9,.841,0.9,2.0,2.9,4.0,0.9,0.2,1.9,2.1,17.2"
"1981,102,Paul Griffin,PF,27,SAS,82,0,23.5,2.0,4.0,.511,0.0,0.0,0,2.0,4.0,.511,.511,2.1,3.1,.672,2.2,3.9,6.2,3.0,0.9,0.5,1.6,2.5,6.1"
"1981,103,Darrell Griffith,SG,22,UTA,81,0,35.4,8.8,19.1,.464,0.1,0.6,.192,8.7,18.4,.473,.467,2.8,4.0,.716,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,20.6"
"1981,104,Bob Gross,SF,27,POR,82,0,23.6,3.1,5.8,.528,0.0,0.1,.000,3.1,5.7,.538,.528,1.6,1.9,.849,1.5,2.5,4.0,3.1,1.1,0.8,1.8,2.9,7.8"
"1981,105,Ernie Grunfeld,SF,25,KCK,79,0,20.1,3.3,6.2,.535,0.0,0.0,0,3.3,6.2,.535,.535,0.9,1.3,.743,0.4,2.2,2.6,2.6,0.8,0.2,1.1,2.0,7.5"
"1981,106,Roy Hamilton,PG,23,POR,1,0,5.0,1.0,3.0,.333,0.0,0.0,0,1.0,3.0,.333,.333,1.0,2.0,.500,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0"
"1981,107,Bill Hanzlik,SF,23,SEA,74,0,17.0,1.9,3.9,.478,0.0,0.1,.200,1.9,3.8,.482,.479,1.6,2.0,.793,0.9,1.2,2.1,1.5,0.8,0.3,1.1,2.3,5.4"
"1981,108,Alan Hardy,SG,23,LAL,22,0,5.0,1.0,2.7,.373,0.0,0.0,0,1.0,2.7,.373,.373,0.3,0.5,.700,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.6,2.3"
"1981,109,James Hardy,PF,24,UTA,23,0,22.1,2.3,4.8,.468,0.0,0.0,0,2.3,4.8,.468,.468,0.5,0.9,.550,1.7,4.1,5.8,1.6,0.9,0.9,1.0,2.5,5.0"
"1981,110,Mike Harper,PF,23,POR,55,0,8.4,1.0,2.5,.412,0.0,0.1,.000,1.0,2.4,.421,.412,0.7,1.5,.435,0.5,1.2,1.7,0.3,0.4,0.4,0.6,1.3,2.7"
"1981,111,Joe Hassett,SG,25,TOT,41,0,17.4,3.5,8.3,.421,1.3,3.8,.340,2.2,4.5,.489,.499,0.4,0.5,.810,0.6,1.1,1.7,1.8,0.3,0.0,0.5,1.6,8.7"
"1981,112,Steve Hawes,C,30,ATL,74,0,31.2,4.5,8.6,.523,0.0,0.1,.250,4.5,8.6,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0"
"1981,113,Elvin Hayes,PF,35,WSB,81,0,36.2,7.2,16.0,.451,0.0,0.1,.000,7.2,15.9,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8"
"1981,114,Gar Heard,PF,32,SDC,78,0,20.9,1.9,5.1,.376,0.0,0.1,.000,1.9,5.0,.383,.376,1.0,1.3,.782,1.5,2.9,4.5,1.6,1.3,0.9,1.0,2.5,4.8"
"1981,115,Gerald Henderson,PG,25,BOS,82,10,19.6,3.2,7.1,.451,0.0,0.2,.063,3.2,6.9,.462,.452,1.4,1.9,.720,0.5,1.1,1.6,2.6,1.0,0.1,2.0,2.2,7.8"
"1981,116,Tom Henderson,SG,29,HOU,66,0,21.4,2.1,5.0,.413,0.0,0.0,.000,2.1,5.0,.416,.413,1.2,1.4,.821,0.5,1.1,1.6,4.7,0.8,0.1,1.4,1.7,5.3"
"1981,117,Keith Herron,SG,24,DET,80,0,28.4,5.4,11.9,.453,0.0,0.1,.182,5.4,11.8,.456,.454,2.9,3.3,.854,1.2,1.4,2.6,1.9,1.1,0.3,1.9,1.9,13.7"
"1981,118,Kenny Higgs,PG,26,DEN,72,0,23.5,2.9,6.6,.441,0.1,0.5,.118,2.8,6.1,.466,.445,1.9,2.4,.814,0.3,1.7,2.0,5.7,1.4,0.1,2.3,3.4,7.8"
"1981,119,Johnny High,PG,23,PHO,81,0,21.6,3.0,7.1,.427,0.0,0.3,.083,3.0,6.8,.442,.429,2.3,3.3,.693,1.1,1.7,2.8,2.5,1.6,0.3,2.3,3.1,8.4"
"1981,120,Armond Hill,PG,27,TOT,75,0,23.2,1.6,4.5,.349,0.0,0.1,.000,1.6,4.4,.357,.349,1.9,2.3,.820,0.5,1.6,2.1,3.9,0.9,0.1,1.7,2.8,5.0"
"1981,121,Brad Holland,SG,24,LAL,41,0,7.2,1.1,2.7,.423,0.0,0.1,.333,1.1,2.6,.426,.428,0.9,1.2,.714,0.2,0.5,0.7,0.6,0.5,0.0,0.8,1.1,3.2"
"1981,122,Lionel Hollins,PG,27,PHI,82,0,26.3,4.0,8.5,.470,0.0,0.2,.133,4.0,8.3,.477,.471,1.5,2.1,.731,0.6,1.8,2.3,4.3,1.3,0.2,2.5,2.5,9.5"
